url_path,views_total,views_unique
/mrtj/cookiecutter-panorama,4,4
/mrtj/cookiecutter-panorama/tree/main/%7B%7Bcookiecutter.project_slug%7D%7D,3,1
/mrtj/cookiecutter-panorama/tree/main/%7B%7Bcookiecutter.project_slug%7D%7D/scripts,3,1
/mrtj/cookiecutter-panorama/tree/main/.github/workflows,3,1
/mrtj/cookiecutter-panorama/blob/main/README.md,2,1
/mrtj/cookiecutter-panorama/tree/main/%7B%7Bcookiecutter.project_slug%7D%7D/scripts/hooks,2,1
