url_path,views_total,views_unique
/mrtj/cookiecutter-panorama/tree/github-repo-stats/mrtj/cookiecutter-panorama,2,1
/mrtj/cookiecutter-panorama,1,1
/mrtj/cookiecutter-panorama/tree/github-repo-stats,1,1
