url_path,views_total,views_unique
/mrtj/cookiecutter-panorama,2,2
/mrtj/cookiecutter-panorama/tree/github-repo-stats/mrtj/cookiecutter-panorama,2,1
/mrtj/cookiecutter-panorama/tree/github-repo-stats,1,1
